id;lat;lon;RL
135;41.1265047375298;-8.649701362598497;3
136;41.1265047375298;-8.648502187072149;3
137;41.1265047375298;-8.647303011545798;3
138;41.1265047375298;-8.646103836019448;3
139;41.1265047375298;-8.644904660493099;3
140;41.1265047375298;-8.643705484966748;3
141;41.1265047375298;-8.642506309440398;3
142;41.1265047375298;-8.641307133914049;3
143;41.1265047375298;-8.640107958387699;3
144;41.1265047375298;-8.638908782861348;3
145;41.1265047375298;-8.637709607335;2
146;41.1265047375298;-8.636510431808649;2
147;41.1265047375298;-8.635311256282298;2
148;41.1265047375298;-8.63411208075595;2
149;41.1265047375298;-8.632912905229599;2
150;41.1265047375298;-8.631713729703248;1
151;41.1265047375298;-8.6305145541769;1
152;41.1265047375298;-8.62931537865055;1
153;41.1265047375298;-8.628116203124199;1
154;41.1265047375298;-8.62691702759785;1
155;41.1265047375298;-8.6257178520715;1
156;41.1265047375298;-8.624518676545149;2
157;41.1265047375298;-8.6233195010188;2
158;41.1265047375298;-8.62212032549245;2
159;41.1265047375298;-8.620921149966101;2
160;41.1265047375298;-8.61972197443975;2
161;41.1265047375298;-8.6185227989134;2
162;41.1265047375298;-8.617323623387051;2
163;41.1265047375298;-8.6161244478607;2
164;41.1265047375298;-8.61492527233435;1
165;41.1265047375298;-8.613726096808001;1
166;41.1265047375298;-8.61252692128165;1
167;41.1265047375298;-8.6113277457553;1
168;41.1265047375298;-8.610128570228952;1
169;41.1265047375298;-8.608929394702601;1
170;41.1265047375298;-8.60773021917625;1
171;41.1265047375298;-8.606531043649902;2
172;41.1265047375298;-8.605331868123551;2
173;41.1265047375298;-8.6041326925972;2
174;41.1265047375298;-8.602933517070852;2
175;41.1265047375298;-8.601734341544502;2
176;41.1265047375298;-8.600535166018151;2
177;41.1265047375298;-8.599335990491802;2
178;41.1265047375298;-8.598136814965452;2
179;41.1265047375298;-8.596937639439101;2
180;41.1265047375298;-8.595738463912753;2
181;41.1265047375298;-8.594539288386402;3
182;41.1265047375298;-8.593340112860052;3
183;41.1265047375298;-8.592140937333703;3
184;41.1265047375298;-8.590941761807352;3
185;41.1265047375298;-8.589742586281002;3
186;41.1265047375298;-8.588543410754653;3
187;41.1265047375298;-8.587344235228302;3
188;41.1265047375298;-8.586145059701952;3
189;41.1265047375298;-8.584945884175603;3
190;41.1265047375298;-8.583746708649253;2
191;41.1265047375298;-8.582547533122902;2
192;41.1265047375298;-8.581348357596553;2
193;41.1265047375298;-8.580149182070203;1
194;41.1265047375298;-8.578950006543852;1
195;41.1265047375298;-8.577750831017504;1
196;41.1265047375298;-8.576551655491153;2
197;41.1265047375298;-8.575352479964803;2
198;41.1265047375298;-8.574153304438454;3
199;41.1265047375298;-8.572954128912103;3
200;41.1265047375298;-8.571754953385753;3
201;41.1265047375298;-8.570555777859404;3
202;41.1265047375298;-8.569356602333054;3
203;41.1265047375298;-8.568157426806703;3
204;41.1265047375298;-8.566958251280354;3
205;41.1265047375298;-8.565759075754004;3
206;41.1265047375298;-8.564559900227653;3
207;41.1265047375298;-8.563360724701305;3
208;41.1265047375298;-8.562161549174954;3
209;41.1265047375298;-8.560962373648604;3
210;41.1265047375298;-8.559763198122255;3
211;41.1265047375298;-8.558564022595904;3
212;41.1265047375298;-8.557364847069556;3
213;41.1265047375298;-8.556165671543205;3
214;41.1265047375298;-8.554966496016855;3
215;41.1265047375298;-8.553767320490506;3
216;41.1265047375298;-8.552568144964155;3
217;41.1265047375298;-8.551368969437805;3
218;41.1265047375298;-8.550169793911456;3
219;41.1265047375298;-8.548970618385106;3
220;41.1265047375298;-8.547771442858755;3
221;41.1265047375298;-8.546572267332406;3
222;41.1265047375298;-8.545373091806056;3
223;41.1265047375298;-8.544173916279705;3
224;41.127409112724116;-8.667688995493746;3
225;41.127409112724116;-8.666489819967397;3
226;41.127409112724116;-8.665290644441047;3
227;41.127409112724116;-8.664091468914696;3
228;41.127409112724116;-8.662892293388348;3
229;41.127409112724116;-8.661693117861997;3
230;41.127409112724116;-8.660493942335647;3
231;41.127409112724116;-8.659294766809298;3
232;41.127409112724116;-8.658095591282947;3
233;41.127409112724116;-8.656896415756597;2
234;41.127409112724116;-8.655697240230248;2
235;41.127409112724116;-8.654498064703898;1
236;41.127409112724116;-8.653298889177547;1
237;41.127409112724116;-8.652099713651198;2
238;41.127409112724116;-8.650900538124848;2
239;41.127409112724116;-8.649701362598497;2
240;41.127409112724116;-8.648502187072149;3
241;41.127409112724116;-8.647303011545798;3
242;41.127409112724116;-8.646103836019448;3
243;41.127409112724116;-8.644904660493099;3
244;41.127409112724116;-8.643705484966748;3
245;41.127409112724116;-8.642506309440398;3
246;41.127409112724116;-8.641307133914049;3
247;41.127409112724116;-8.640107958387699;3
248;41.127409112724116;-8.638908782861348;3
249;41.127409112724116;-8.637709607335;2
250;41.127409112724116;-8.636510431808649;2
251;41.127409112724116;-8.635311256282298;2
252;41.127409112724116;-8.63411208075595;2
253;41.127409112724116;-8.632912905229599;2
254;41.127409112724116;-8.631713729703248;1
255;41.127409112724116;-8.6305145541769;1
256;41.127409112724116;-8.62931537865055;1
257;41.127409112724116;-8.628116203124199;1
258;41.127409112724116;-8.62691702759785;1
259;41.127409112724116;-8.6257178520715;1
260;41.127409112724116;-8.624518676545149;2
261;41.127409112724116;-8.6233195010188;2
262;41.127409112724116;-8.62212032549245;1
263;41.127409112724116;-8.620921149966101;1
264;41.127409112724116;-8.61972197443975;1
265;41.127409112724116;-8.6185227989134;1
266;41.127409112724116;-8.617323623387051;1
267;41.127409112724116;-8.6161244478607;1
268;41.127409112724116;-8.61492527233435;1
269;41.127409112724116;-8.613726096808001;1
270;41.127409112724116;-8.61252692128165;1
271;41.127409112724116;-8.6113277457553;1
272;41.127409112724116;-8.610128570228952;1
273;41.127409112724116;-8.608929394702601;1
274;41.127409112724116;-8.60773021917625;1
275;41.127409112724116;-8.606531043649902;1
276;41.127409112724116;-8.605331868123551;2
277;41.127409112724116;-8.6041326925972;2
278;41.127409112724116;-8.602933517070852;2
279;41.127409112724116;-8.601734341544502;2
280;41.127409112724116;-8.600535166018151;2
281;41.127409112724116;-8.599335990491802;2
282;41.127409112724116;-8.598136814965452;2
283;41.127409112724116;-8.596937639439101;2
284;41.127409112724116;-8.595738463912753;2
285;41.127409112724116;-8.594539288386402;3
286;41.127409112724116;-8.593340112860052;3
287;41.127409112724116;-8.592140937333703;3
288;41.127409112724116;-8.590941761807352;3
289;41.127409112724116;-8.589742586281002;3
290;41.127409112724116;-8.588543410754653;3
291;41.127409112724116;-8.587344235228302;3
292;41.127409112724116;-8.586145059701952;3
293;41.127409112724116;-8.584945884175603;3
294;41.127409112724116;-8.583746708649253;2
295;41.127409112724116;-8.582547533122902;2
296;41.127409112724116;-8.581348357596553;2
297;41.127409112724116;-8.580149182070203;1
298;41.127409112724116;-8.578950006543852;1
299;41.127409112724116;-8.577750831017504;1
300;41.127409112724116;-8.576551655491153;2
301;41.127409112724116;-8.575352479964803;2
302;41.127409112724116;-8.574153304438454;3
303;41.127409112724116;-8.572954128912103;3
304;41.127409112724116;-8.571754953385753;3
305;41.127409112724116;-8.570555777859404;3
306;41.127409112724116;-8.569356602333054;3
307;41.127409112724116;-8.568157426806703;3
308;41.127409112724116;-8.566958251280354;3
309;41.127409112724116;-8.565759075754004;3
310;41.127409112724116;-8.564559900227653;3
311;41.127409112724116;-8.563360724701305;3
312;41.127409112724116;-8.562161549174954;3
313;41.127409112724116;-8.560962373648604;3
314;41.127409112724116;-8.559763198122255;3
315;41.127409112724116;-8.558564022595904;3
316;41.127409112724116;-8.557364847069556;3
317;41.127409112724116;-8.556165671543205;3
318;41.127409112724116;-8.554966496016855;3
319;41.127409112724116;-8.553767320490506;3
320;41.127409112724116;-8.552568144964155;3
321;41.127409112724116;-8.551368969437805;3
322;41.127409112724116;-8.550169793911456;3
323;41.127409112724116;-8.548970618385106;3
324;41.127409112724116;-8.547771442858755;3
325;41.127409112724116;-8.546572267332406;3
326;41.127409112724116;-8.545373091806056;3
327;41.127409112724116;-8.544173916279705;3
328;41.12831348791844;-8.668888171020097;3
329;41.12831348791844;-8.667688995493746;3
330;41.12831348791844;-8.666489819967397;3
331;41.12831348791844;-8.665290644441047;3
332;41.12831348791844;-8.664091468914696;3
333;41.12831348791844;-8.662892293388348;3
334;41.12831348791844;-8.661693117861997;3
335;41.12831348791844;-8.660493942335647;3
336;41.12831348791844;-8.659294766809298;3
337;41.12831348791844;-8.658095591282947;2
338;41.12831348791844;-8.656896415756597;2
339;41.12831348791844;-8.655697240230248;1
340;41.12831348791844;-8.654498064703898;1
341;41.12831348791844;-8.653298889177547;1
342;41.12831348791844;-8.652099713651198;1
343;41.12831348791844;-8.650900538124848;2
344;41.12831348791844;-8.649701362598497;2
345;41.12831348791844;-8.648502187072149;3
346;41.12831348791844;-8.647303011545798;3
347;41.12831348791844;-8.646103836019448;3
348;41.12831348791844;-8.644904660493099;3
349;41.12831348791844;-8.643705484966748;3
350;41.12831348791844;-8.642506309440398;3
351;41.12831348791844;-8.641307133914049;3
352;41.12831348791844;-8.640107958387699;3
353;41.12831348791844;-8.638908782861348;3
354;41.12831348791844;-8.637709607335;2
355;41.12831348791844;-8.636510431808649;2
356;41.12831348791844;-8.635311256282298;2
357;41.12831348791844;-8.63411208075595;2
358;41.12831348791844;-8.632912905229599;2
359;41.12831348791844;-8.631713729703248;1
360;41.12831348791844;-8.6305145541769;1
361;41.12831348791844;-8.62931537865055;1
362;41.12831348791844;-8.628116203124199;1
363;41.12831348791844;-8.62691702759785;1
364;41.12831348791844;-8.6257178520715;2
365;41.12831348791844;-8.624518676545149;2
366;41.12831348791844;-8.6233195010188;2
367;41.12831348791844;-8.62212032549245;1
368;41.12831348791844;-8.620921149966101;1
369;41.12831348791844;-8.61972197443975;1
370;41.12831348791844;-8.6185227989134;1
371;41.12831348791844;-8.617323623387051;1
372;41.12831348791844;-8.6161244478607;1
373;41.12831348791844;-8.61492527233435;1
374;41.12831348791844;-8.613726096808001;1
375;41.12831348791844;-8.61252692128165;1
376;41.12831348791844;-8.6113277457553;1
377;41.12831348791844;-8.610128570228952;1
378;41.12831348791844;-8.608929394702601;1
379;41.12831348791844;-8.60773021917625;1
380;41.12831348791844;-8.606531043649902;1
381;41.12831348791844;-8.605331868123551;1
382;41.12831348791844;-8.6041326925972;1
383;41.12831348791844;-8.602933517070852;2
384;41.12831348791844;-8.601734341544502;2
385;41.12831348791844;-8.600535166018151;2
386;41.12831348791844;-8.599335990491802;2
387;41.12831348791844;-8.598136814965452;2
388;41.12831348791844;-8.596937639439101;2
389;41.12831348791844;-8.595738463912753;2
390;41.12831348791844;-8.594539288386402;3
391;41.12831348791844;-8.593340112860052;3
392;41.12831348791844;-8.592140937333703;3
393;41.12831348791844;-8.590941761807352;3
394;41.12831348791844;-8.589742586281002;3
395;41.12831348791844;-8.588543410754653;3
396;41.12831348791844;-8.587344235228302;3
397;41.12831348791844;-8.586145059701952;3
398;41.12831348791844;-8.584945884175603;3
399;41.12831348791844;-8.583746708649253;2
400;41.12831348791844;-8.582547533122902;2
401;41.12831348791844;-8.581348357596553;2
402;41.12831348791844;-8.580149182070203;1
403;41.12831348791844;-8.578950006543852;1
404;41.12831348791844;-8.577750831017504;1
405;41.12831348791844;-8.576551655491153;2
406;41.12831348791844;-8.575352479964803;2
407;41.12831348791844;-8.574153304438454;3
408;41.12831348791844;-8.572954128912103;3
409;41.12831348791844;-8.571754953385753;3
410;41.12831348791844;-8.570555777859404;3
411;41.12831348791844;-8.569356602333054;3
412;41.12831348791844;-8.568157426806703;3
413;41.12831348791844;-8.566958251280354;3
414;41.12831348791844;-8.565759075754004;3
415;41.12831348791844;-8.564559900227653;3
416;41.12831348791844;-8.563360724701305;3
417;41.12831348791844;-8.562161549174954;3
418;41.12831348791844;-8.560962373648604;3
419;41.12831348791844;-8.559763198122255;3
420;41.12831348791844;-8.558564022595904;3
421;41.12831348791844;-8.557364847069556;3
422;41.12831348791844;-8.556165671543205;3
423;41.12831348791844;-8.554966496016855;3
424;41.12831348791844;-8.553767320490506;3
425;41.12831348791844;-8.552568144964155;3
426;41.12831348791844;-8.551368969437805;3
427;41.12831348791844;-8.550169793911456;3
428;41.12831348791844;-8.548970618385106;3
429;41.12831348791844;-8.547771442858755;3
430;41.12831348791844;-8.546572267332406;3
431;41.12831348791844;-8.545373091806056;3
432;41.12831348791844;-8.544173916279705;3
433;41.12921786311276;-8.668888171020097;3
434;41.12921786311276;-8.667688995493746;3
435;41.12921786311276;-8.666489819967397;3
436;41.12921786311276;-8.665290644441047;3
437;41.12921786311276;-8.664091468914696;3
438;41.12921786311276;-8.662892293388348;3
439;41.12921786311276;-8.661693117861997;3
440;41.12921786311276;-8.660493942335647;3
441;41.12921786311276;-8.659294766809298;3
442;41.12921786311276;-8.658095591282947;2
443;41.12921786311276;-8.656896415756597;2
444;41.12921786311276;-8.655697240230248;1
445;41.12921786311276;-8.654498064703898;1
446;41.12921786311276;-8.653298889177547;1
447;41.12921786311276;-8.652099713651198;1
448;41.12921786311276;-8.650900538124848;2
449;41.12921786311276;-8.649701362598497;2
450;41.12921786311276;-8.648502187072149;3
451;41.12921786311276;-8.647303011545798;3
452;41.12921786311276;-8.646103836019448;3
453;41.12921786311276;-8.644904660493099;3
454;41.12921786311276;-8.643705484966748;3
455;41.12921786311276;-8.642506309440398;3
456;41.12921786311276;-8.641307133914049;3
457;41.12921786311276;-8.640107958387699;3
458;41.12921786311276;-8.638908782861348;3
459;41.12921786311276;-8.637709607335;2
460;41.12921786311276;-8.636510431808649;2
461;41.12921786311276;-8.635311256282298;2
462;41.12921786311276;-8.63411208075595;2
463;41.12921786311276;-8.632912905229599;2
464;41.12921786311276;-8.631713729703248;2
465;41.12921786311276;-8.6305145541769;2
466;41.12921786311276;-8.62931537865055;1
467;41.12921786311276;-8.628116203124199;1
468;41.12921786311276;-8.62691702759785;2
469;41.12921786311276;-8.6257178520715;2
470;41.12921786311276;-8.624518676545149;2
471;41.12921786311276;-8.6233195010188;1
472;41.12921786311276;-8.62212032549245;1
473;41.12921786311276;-8.620921149966101;1
474;41.12921786311276;-8.61972197443975;1
475;41.12921786311276;-8.6185227989134;1
476;41.12921786311276;-8.617323623387051;1
477;41.12921786311276;-8.6161244478607;1
478;41.12921786311276;-8.61492527233435;1
479;41.12921786311276;-8.613726096808001;1
480;41.12921786311276;-8.61252692128165;1
481;41.12921786311276;-8.6113277457553;1
482;41.12921786311276;-8.610128570228952;1
483;41.12921786311276;-8.608929394702601;1
484;41.12921786311276;-8.60773021917625;1
485;41.12921786311276;-8.606531043649902;1
486;41.12921786311276;-8.605331868123551;1
487;41.12921786311276;-8.6041326925972;1
488;41.12921786311276;-8.602933517070852;2
489;41.12921786311276;-8.601734341544502;2
490;41.12921786311276;-8.600535166018151;2
491;41.12921786311276;-8.599335990491802;2
492;41.12921786311276;-8.598136814965452;2
493;41.12921786311276;-8.596937639439101;2
494;41.12921786311276;-8.595738463912753;2
495;41.12921786311276;-8.594539288386402;2
496;41.12921786311276;-8.593340112860052;3
497;41.12921786311276;-8.592140937333703;3
498;41.12921786311276;-8.590941761807352;3
499;41.12921786311276;-8.589742586281002;3
500;41.12921786311276;-8.588543410754653;3
501;41.12921786311276;-8.587344235228302;3
502;41.12921786311276;-8.586145059701952;3
503;41.12921786311276;-8.584945884175603;3
504;41.12921786311276;-8.583746708649253;2
505;41.12921786311276;-8.582547533122902;2
506;41.12921786311276;-8.581348357596553;2
507;41.12921786311276;-8.580149182070203;1
508;41.12921786311276;-8.578950006543852;1
509;41.12921786311276;-8.577750831017504;2
510;41.12921786311276;-8.576551655491153;2
511;41.12921786311276;-8.575352479964803;2
512;41.12921786311276;-8.574153304438454;3
513;41.12921786311276;-8.572954128912103;3
514;41.12921786311276;-8.571754953385753;3
515;41.12921786311276;-8.570555777859404;3
516;41.12921786311276;-8.569356602333054;3
517;41.12921786311276;-8.568157426806703;3
518;41.12921786311276;-8.566958251280354;3
519;41.12921786311276;-8.565759075754004;3
520;41.12921786311276;-8.564559900227653;3
521;41.12921786311276;-8.563360724701305;3
522;41.12921786311276;-8.562161549174954;3
523;41.12921786311276;-8.560962373648604;3
524;41.12921786311276;-8.559763198122255;3
525;41.12921786311276;-8.558564022595904;3
526;41.12921786311276;-8.557364847069556;3
527;41.12921786311276;-8.556165671543205;3
528;41.12921786311276;-8.554966496016855;3
529;41.12921786311276;-8.553767320490506;3
530;41.12921786311276;-8.552568144964155;3
531;41.12921786311276;-8.551368969437805;3
532;41.12921786311276;-8.550169793911456;3
533;41.12921786311276;-8.548970618385106;3
534;41.12921786311276;-8.547771442858755;3
535;41.12921786311276;-8.546572267332406;3
536;41.12921786311276;-8.545373091806056;3
537;41.12921786311276;-8.544173916279705;3
538;41.13012223830708;-8.668888171020097;3
539;41.13012223830708;-8.667688995493746;3
540;41.13012223830708;-8.666489819967397;3
541;41.13012223830708;-8.665290644441047;3
542;41.13012223830708;-8.664091468914696;3
543;41.13012223830708;-8.662892293388348;3
544;41.13012223830708;-8.661693117861997;3
545;41.13012223830708;-8.660493942335647;3
546;41.13012223830708;-8.659294766809298;3
547;41.13012223830708;-8.658095591282947;3
548;41.13012223830708;-8.656896415756597;2
549;41.13012223830708;-8.655697240230248;2
550;41.13012223830708;-8.654498064703898;1
551;41.13012223830708;-8.653298889177547;1
552;41.13012223830708;-8.652099713651198;2
553;41.13012223830708;-8.650900538124848;2
554;41.13012223830708;-8.649701362598497;2
555;41.13012223830708;-8.648502187072149;3
556;41.13012223830708;-8.647303011545798;3
557;41.13012223830708;-8.646103836019448;3
558;41.13012223830708;-8.644904660493099;3
559;41.13012223830708;-8.643705484966748;3
560;41.13012223830708;-8.642506309440398;3
561;41.13012223830708;-8.641307133914049;3
562;41.13012223830708;-8.640107958387699;3
563;41.13012223830708;-8.638908782861348;2
564;41.13012223830708;-8.637709607335;2
565;41.13012223830708;-8.636510431808649;2
566;41.13012223830708;-8.635311256282298;2
567;41.13012223830708;-8.63411208075595;2
568;41.13012223830708;-8.632912905229599;2
569;41.13012223830708;-8.631713729703248;2
570;41.13012223830708;-8.6305145541769;2
571;41.13012223830708;-8.62931537865055;2
572;41.13012223830708;-8.628116203124199;2
573;41.13012223830708;-8.62691702759785;2
574;41.13012223830708;-8.6257178520715;2
575;41.13012223830708;-8.624518676545149;2
576;41.13012223830708;-8.6233195010188;2
577;41.13012223830708;-8.62212032549245;1
578;41.13012223830708;-8.620921149966101;1
579;41.13012223830708;-8.61972197443975;1
580;41.13012223830708;-8.6185227989134;1
581;41.13012223830708;-8.617323623387051;1
582;41.13012223830708;-8.6161244478607;1
583;41.13012223830708;-8.61492527233435;1
584;41.13012223830708;-8.613726096808001;1
585;41.13012223830708;-8.61252692128165;1
586;41.13012223830708;-8.6113277457553;1
587;41.13012223830708;-8.610128570228952;1
588;41.13012223830708;-8.608929394702601;1
589;41.13012223830708;-8.60773021917625;1
590;41.13012223830708;-8.606531043649902;1
591;41.13012223830708;-8.605331868123551;1
592;41.13012223830708;-8.6041326925972;1
593;41.13012223830708;-8.602933517070852;1
594;41.13012223830708;-8.601734341544502;2
595;41.13012223830708;-8.600535166018151;2
596;41.13012223830708;-8.599335990491802;2
597;41.13012223830708;-8.598136814965452;2
598;41.13012223830708;-8.596937639439101;2
599;41.13012223830708;-8.595738463912753;2
600;41.13012223830708;-8.594539288386402;2
601;41.13012223830708;-8.593340112860052;3
602;41.13012223830708;-8.592140937333703;3
603;41.13012223830708;-8.590941761807352;3
604;41.13012223830708;-8.589742586281002;3
605;41.13012223830708;-8.588543410754653;3
606;41.13012223830708;-8.587344235228302;3
607;41.13012223830708;-8.586145059701952;3
608;41.13012223830708;-8.584945884175603;3
609;41.13012223830708;-8.583746708649253;3
610;41.13012223830708;-8.582547533122902;2
611;41.13012223830708;-8.581348357596553;2
612;41.13012223830708;-8.580149182070203;2
613;41.13012223830708;-8.578950006543852;2
614;41.13012223830708;-8.577750831017504;2
615;41.13012223830708;-8.576551655491153;2
616;41.13012223830708;-8.575352479964803;3
617;41.13012223830708;-8.574153304438454;3
618;41.13012223830708;-8.572954128912103;3
619;41.13012223830708;-8.571754953385753;3
620;41.13012223830708;-8.570555777859404;3
621;41.13012223830708;-8.569356602333054;3
622;41.13012223830708;-8.568157426806703;3
623;41.13012223830708;-8.566958251280354;3
624;41.13012223830708;-8.565759075754004;3
625;41.13012223830708;-8.564559900227653;3
626;41.13012223830708;-8.563360724701305;3
627;41.13012223830708;-8.562161549174954;3
628;41.13012223830708;-8.560962373648604;3
629;41.13012223830708;-8.559763198122255;3
630;41.13012223830708;-8.558564022595904;3
631;41.13012223830708;-8.557364847069556;3
632;41.13012223830708;-8.556165671543205;3
633;41.13012223830708;-8.554966496016855;3
634;41.13012223830708;-8.553767320490506;3
635;41.13012223830708;-8.552568144964155;3
636;41.13012223830708;-8.551368969437805;3
637;41.13012223830708;-8.550169793911456;3
638;41.13012223830708;-8.548970618385106;3
639;41.13012223830708;-8.547771442858755;3
640;41.13012223830708;-8.546572267332406;3
641;41.13012223830708;-8.545373091806056;3
642;41.13012223830708;-8.544173916279705;3
643;41.1310266135014;-8.670087346546447;3
644;41.1310266135014;-8.668888171020097;3
645;41.1310266135014;-8.667688995493746;3
646;41.1310266135014;-8.666489819967397;3
647;41.1310266135014;-8.665290644441047;3
648;41.1310266135014;-8.664091468914696;3
649;41.1310266135014;-8.662892293388348;3
650;41.1310266135014;-8.661693117861997;3
651;41.1310266135014;-8.660493942335647;3
652;41.1310266135014;-8.659294766809298;3
653;41.1310266135014;-8.658095591282947;3
654;41.1310266135014;-8.656896415756597;2
655;41.1310266135014;-8.655697240230248;2
656;41.1310266135014;-8.654498064703898;2
657;41.1310266135014;-8.653298889177547;2
658;41.1310266135014;-8.652099713651198;2
659;41.1310266135014;-8.650900538124848;2
660;41.1310266135014;-8.649701362598497;3
661;41.1310266135014;-8.648502187072149;3
662;41.1310266135014;-8.647303011545798;3
663;41.1310266135014;-8.646103836019448;3
664;41.1310266135014;-8.644904660493099;3
